-0.436476,-0.090019,-0.477762,0.117300,0.290043,-0.174979,0.345605,-0.186787,0.397385,0.254035,0.263403,-0.466212,0.432694,0.286174,-0.051372,0.178613,-0.194938,0.486928,-0.208005,0.312322,0.169665,-0.532938,-0.304135,-0.427429,-0.022038,-0.151356,0.186454,-0.292126,-0.250222,0.101029,-0.455809,0.372178,0.620353,0.272060,0.128575,0.395151,-0.327107,-0.383429,-0.177268,0.193387,-0.578600,-0.048271,0.557572,0.570904,0.106066,-0.193341,0.397863,0.198078,-0.411181,-0.405671,0.470287,-0.006229,0.380638,0.443033,0.203645,0.206287,-0.053620,0.020592,0.051006,0.359214,0.026183,0.394171,0.084383,0.003816,0.203055,0.295698,0.218450,-0.366839,-0.268548,-0.460897,0.052353,0.060814,0.105196,0.414263,0.123869,0.249660,0.205793,0.187637,-0.530108,-0.375203,-0.405074,-0.179082,-0.384366,-0.250403,-0.280676,0.453837,-0.191689,-0.054815,-0.155455,0.252535,-0.260584,-0.249012,-0.203495,-0.446873,-0.478539,-0.302639,-0.502893,-0.394597,-0.027256,0.256583,0.142042,-0.073745,-0.224184,0.388283,0.050754,-0.252115,0.138187,-0.350719,-0.201070,-0.019974,0.362993,-0.048882,0.164679,0.527550,-0.236750,-0.170729,-0.116359,-0.190279,-0.219433,0.362644,0.164381
0.147033,-0.149909,0.404219,0.465891,0.279582,-0.494736,0.094146,-0.430035,-0.259233,-0.596338,0.111510,0.237156,-0.297688,-0.080125,0.021688,-0.039514,-0.409305,-0.211464,0.203530,-0.464620,-0.520184,-0.242589,0.361568,0.259771,0.238668,-0.074746,0.173838,-0.532717,0.150860,0.292254,0.084404,0.253166,0.023341,-0.561636,0.334388,-0.318413,0.110488,-0.289783,-0.396177,-0.111193,-0.200186,-0.026554,-0.040591,-0.663225,-0.389890,-0.159982,-0.248936,0.375277,0.220323,0.376793,0.261213,-0.107224,0.117587,-0.125350,-0.222662,0.243429,-0.054069,0.186413,0.195621,0.471137,0.457783,-0.025529,-0.151417,0.078924,-0.252666,0.093588,0.149249,0.171086,0.180652,-0.201773,-0.168567,-0.221018,0.429673,-0.157014,-0.317352,-0.481340,-0.021515,0.018697,-0.267254,-0.555852,0.000519,-0.082502,0.141753,0.186691,-0.111912,-0.287501,0.563539,-0.016872,0.062948,-0.364792,-0.083598,-0.535013,0.107363,0.597236,-0.153156,-0.384846,-0.435015,-0.126892,-0.368842,-0.411893,0.370689,0.068051,-0.063039,0.656947,-0.267949,0.404094,-0.159225,0.403707,0.161082,0.290303,0.420467,-0.185021,0.567472,-0.051648,0.041215,-0.097312,0.098879,-0.273699,0.162149,0.079795,0.284453
0.356079,-0.058238,-0.202592,-0.247232,-0.279939,-0.451272,-0.189056,-0.253547,0.579004,0.232233,-0.082627,0.107637,-0.346126,-0.035027,0.132250,-0.099479,-0.299803,0.298039,0.273769,0.091947,-0.026237,0.124962,-0.262180,-0.092708,-0.444257,0.010774,0.057457,-0.359917,0.281921,0.404423,0.317988,0.223084,0.369559,-0.376865,0.271175,-0.349583,0.292406,-0.188376,0.378779,0.366951,-0.512243,-0.055252,0.663405,0.143802,0.437372,0.001474,-0.098995,-0.183898,-0.273214,0.293023,-0.080363,-0.069647,-0.207036,-0.082441,0.406569,0.387095,-0.043063,0.286983,0.281482,0.074098,0.479168,-0.265548,-0.343055,0.228017,-0.194770,0.203194,0.412784,-0.318913,0.377490,-0.116742,-0.000123,0.135420,0.454622,-0.476012,0.017693,0.096858,0.198941,0.072025,-0.231743,0.011033,-0.065396,0.237497,-0.286772,-0.277845,0.480580,-0.494779,0.541671,0.083942,0.368583,-0.165816,-0.354045,0.422719,0.368007,0.147397,-0.377191,0.262869,0.291355,0.160618,0.313651,0.364146,0.179514,-0.336006,-0.101579,-0.555793,-0.178149,-0.118432,-0.379971,-0.139396,-0.366057,0.314906,0.466363,-0.435264,0.409012,-0.045968,-0.364841,-0.632591,-0.149786,0.283974,0.246435,-0.423300,-0.441325
-0.082981,-0.273001,-0.236630,0.040684,0.412253,0.519317,-0.000114,0.489736,-0.109033,-0.092708,-0.240961,0.147442,0.415040,0.066926,-0.155993,0.433977,-0.324669,0.442510,0.155466,0.207573,0.127417,0.216521,-0.363008,0.038309,-0.264171,0.184792,0.232802,0.418382,0.255273,0.163917,-0.143164,0.391916,-0.314553,0.117430,-0.177468,-0.439949,0.137327,-0.473210,0.170345,-0.068640,-0.458879,0.043460,-0.516777,-0.235380,0.203939,-0.322572,0.383835,-0.570657,-0.215727,0.217820,-0.248434,-0.342486,-0.184605,-0.360584,0.320908,-0.067530,0.486699,0.680044,-0.097027,0.393718,-0.089246,0.467048,-0.472953,0.244399,-0.144878,-0.218822,-0.033259,0.227673,-0.375184,-0.022031,0.215891,0.139755,0.475735,0.285968,0.439258,0.273443,-0.208977,-0.193769,0.126645,0.137045,-0.473490,-0.015198,0.544534,-0.020141,-0.035231,0.072538,-0.391263,-0.253297,0.081846,-0.225083,0.211590,-0.023213,0.474549,0.441834,-0.245206,0.143096,-0.016566,0.391207,-0.330860,0.039516,0.285894,-0.007492,-0.283297,0.202859,0.463870,-0.154513,0.147472,-0.143868,0.199286,-0.310378,0.360816,-0.206663,-0.188339,-0.488041,-0.572879,0.024474,-0.192200,0.345647,-0.404168,-0.046376,-0.145659
-0.463181,-0.362593,-0.096034,-0.043904,-0.190670,-0.054803,-0.049595,-0.600117,-0.095995,0.494095,0.018940,0.164722,-0.170760,0.273656,0.222465,-0.080513,0.173548,-0.588376,-0.473285,0.315021,0.303038,-0.313137,-0.373415,-0.544629,-0.202670,0.272664,-0.006754,-0.074166,-0.236999,-0.326136,-0.137147,0.187293,0.370630,0.275999,-0.425259,0.425205,0.290679,0.287533,0.032165,0.008833,-0.204943,-0.521658,-0.140519,-0.262141,-0.064239,0.196994,0.180273,-0.451647,0.453930,0.448948,0.336269,0.646389,-0.067474,0.149788,-0.553672,-0.348820,-0.383764,-0.253220,-0.140711,0.145318,0.279178,0.081685,-0.266128,0.506368,-0.001096,-0.480760,-0.017982,-0.309010,-0.191584,0.606225,0.117670,-0.002543,0.427381,0.242285,-0.365359,-0.253897,-0.655881,-0.058276,0.008297,-0.366500,0.436710,0.134110,-0.085762,0.038748,0.170412,-0.425707,-0.185107,0.348349,-0.058359,0.057021,-0.110738,-0.497545,-0.291527,0.036167,-0.170102,-0.440163,0.353245,0.498939,0.216959,0.228187,-0.338844,0.478941,-0.248990,0.531481,0.483003,0.132599,0.603073,0.066661,-0.233166,-0.042917,0.009535,-0.474481,-0.002134,0.470905,-0.348673,0.312276,0.425345,0.313715,0.474738,0.030218,0.510424
0.300263,-0.313905,0.002352,0.247401,-0.159683,0.163244,0.157733,-0.289149,0.046671,0.258127,0.002680,-0.456486,-0.421368,-0.150788,0.455537,-0.336870,0.170233,-0.301929,-0.023880,0.585585,0.327301,-0.269709,-0.039163,-0.488926,-0.008715,0.192547,-0.354516,-0.257663,-0.191714,0.497408,0.499080,-0.467295,0.131042,-0.089233,-0.109179,0.247845,0.445913,0.458613,0.071211,-0.135551,0.143656,-0.442135,-0.054711,-0.181683,0.111876,-0.286823,-0.378690,0.444818,-0.353814,0.013074,-0.277082,-0.386086,-0.518436,-0.577418,0.154290,-0.091681,0.650484,0.163428,-0.093934,0.105093,0.079749,0.233329,-0.202134,-0.089771,0.469576,0.377319,0.161930,-0.009347,0.507497,0.026957,-0.008213,-0.260373,0.137280,-0.262620,-0.137502,0.393981,-0.233863,-0.419783,-0.543943,0.468249,-0.054547,-0.119837,0.342024,0.422022,-0.082807,0.221994,0.283428,0.114179,-0.222774,0.388909,-0.083963,-0.264855,-0.170914,-0.382418,-0.331748,0.298357,-0.462011,-0.063702,0.039941,-0.452587,0.498102,-0.209279,-0.208484,-0.090441,-0.334311,-0.496017,0.275626,0.453768,-0.208992,0.246295,0.263856,0.372693,0.028222,-0.203001,-0.108403,0.096000,0.322545,-0.149655,-0.003884,0.440566,0.328596
0.570972,0.358215,-0.057247,0.184930,0.228245,-0.432656,-0.014725,0.292365,-0.248245,0.342545,0.109457,0.508571,-0.393923,-0.273534,0.179135,-0.029078,0.151073,0.260511,-0.276930,0.208620,0.104828,-0.192657,0.417258,0.208197,0.224904,0.242605,-0.053313,0.413824,0.125481,0.235466,0.413229,-0.061976,0.183218,-0.310202,-0.216821,-0.197627,0.511563,0.402573,0.109773,0.131046,-0.020975,0.404156,-0.046935,-0.204674,-0.492852,0.108320,0.196052,-0.135864,-0.370855,0.371788,-0.577412,0.263484,0.309386,-0.014603,-0.049267,0.310456,0.279825,0.073528,0.485493,-0.434398,0.094657,0.238769,0.231372,-0.314995,0.184309,0.148489,-0.120704,-0.670670,0.273728,-0.322993,-0.221070,-0.191710,0.441908,0.186356,0.258469,-0.306078,-0.058401,0.253314,0.233207,0.043120,-0.631845,0.083101,-0.484828,0.070804,-0.098514,-0.133665,-0.221556,-0.095975,-0.374010,0.357028,-0.206882,-0.606391,0.248070,-0.336479,-0.159777,0.252571,-0.082897,-0.459810,-0.234868,0.147705,0.123266,0.499843,0.247639,-0.229939,-0.152758,0.095844,-0.563173,-0.294906,-0.164731,-0.048532,0.488391,-0.469313,-0.020380,-0.264721,0.544113,-0.301080,-0.016769,0.264169,0.271894,-0.005663,-0.079456
-0.018155,-0.151440,-0.282703,-0.035038,-0.220494,-0.375601,-0.009235,0.263571,-0.023563,-0.479100,-0.380782,0.506081,-0.123784,-0.383381,0.058870,0.131058,0.057318,-0.197783,-0.462057,0.458518,-0.256276,0.176572,0.454866,0.191325,-0.170819,-0.207003,0.036294,0.268882,0.251895,-0.419537,-0.296306,0.394309,0.254906,0.584830,-0.103917,0.053334,0.220117,0.216792,-0.125355,-0.556381,-0.056104,-0.261474,-0.095765,0.446513,0.009748,0.641700,-0.123796,0.154954,0.526837,-0.344221,-0.542742,-0.101738,-0.435113,0.282262,0.322075,-0.027911,-0.126410,0.101736,0.249588,-0.489699,0.165521,0.173506,0.092647,-0.422335,0.154477,-0.327728,-0.192212,0.543593,0.314394,-0.376880,-0.364349,-0.296319,-0.173870,-0.171636,-0.408222,-0.206988,0.151065,-0.048782,0.253820,-0.514380,0.598128,0.548207,0.172232,0.391076,0.506613,0.128559,-0.201597,0.150524,0.065001,-0.022174,0.012898,-0.385536,-0.082553,0.491622,0.103871,0.124659,-0.137071,0.012190,0.514486,0.390243,0.397609,-0.160127,0.234003,-0.306571,0.075240,-0.085712,-0.011461,0.265685,0.517547,-0.325607,0.407084,-0.019210,0.103589,-0.460366,-0.047900,0.017404,-0.529669,-0.086930,0.390961,-0.312583,0.344894
-0.234399,0.098973,-0.311210,-0.471432,-0.425945,-0.529433,-0.306845,0.155226,0.269004,0.199726,0.033773,-0.435155,-0.289283,-0.244835,-0.317565,-0.096216,0.024180,-0.143063,-0.074047,0.326030,0.206472,-0.227623,0.326390,0.399494,-0.278301,-0.198157,-0.046695,0.372932,0.360535,-0.370849,-0.120665,-0.058794,-0.127986,-0.380912,0.275744,0.133456,0.215361,0.299835,0.217862,-0.109985,0.134545,-0.287430,0.107282,-0.372093,0.088762,-0.318236,-0.391780,-0.372735,-0.624868,0.153070,0.188843,-0.035010,-0.311925,-0.340283,-0.472622,-0.295244,0.367637,-0.350697,-0.146836,-0.450695,-0.438710,-0.066785,0.042905,-0.323890,-0.406984,-0.064147,-0.313791,-0.264639,0.454761,0.051461,0.061128,-0.206640,-0.215737,-0.057863,0.158759,0.186217,-0.279086,0.077333,-0.179752,0.326623,0.048538,0.014923,-0.391194,-0.021197,-0.526935,-0.277159,-0.406283,0.157101,-0.259280,-0.034058,0.306213,-0.342534,-0.008880,-0.066922,-0.532187,0.149508,-0.574995,-0.097485,0.005300,0.090237,0.208232,-0.185024,-0.523524,0.216808,0.114602,0.370358,0.251925,0.194757,-0.153940,-0.269320,0.216587,-0.095085,-0.321062,0.329957,0.296736,-0.104627,-0.391847,-0.121140,0.190237,0.281289,-0.423316
-0.313126,0.374889,-0.091293,0.108679,0.440373,-0.380836,0.152900,-0.421062,-0.012845,0.340991,0.044296,0.474123,0.112427,-0.204084,-0.385538,-0.099882,0.008693,-0.266572,-0.080388,-0.013890,0.308000,0.173758,0.030131,-0.534635,-0.220330,0.199159,-0.021254,-0.473697,0.541670,0.364751,-0.077315,-0.498907,0.310094,0.007318,0.047852,0.306069,0.378779,0.055263,-0.369807,0.085152,0.119882,0.309829,-0.240994,-0.280163,0.324237,0.027464,0.321086,0.325607,0.132216,0.212369,0.396109,0.098623,-0.118998,-0.271690,0.240753,0.392699,-0.233243,-0.421751,-0.159285,-0.178787,-0.172655,-0.004103,0.493392,-0.019733,-0.621637,-0.603780,0.425144,-0.027094,0.316038,0.173023,0.468008,-0.087219,0.298123,-0.197340,0.417806,0.095632,-0.321535,-0.305560,-0.318961,0.175559,-0.188119,-0.050184,-0.226795,0.266180,0.446510,0.382130,0.178171,-0.339951,-0.362122,0.057023,-0.224785,-0.194860,-0.470028,-0.279522,-0.417991,0.466698,-0.139940,0.045195,-0.612299,0.141176,-0.136791,0.291972,0.209899,-0.373616,0.301858,0.433424,0.446310,0.417196,-0.139588,0.042734,-0.481385,-0.568427,0.324141,-0.089102,0.415692,0.374740,0.295152,0.428980,-0.221396,-0.425671,0.014190
